qstr_{reg61}.0{reg62}|{reg61}.0{reg62}
qstr_As_a_{reg3?girl:boy}_growing_o|En tant que {reg3? fille: fils} sorti{e/} de l'enfance, vous avez été envoyé{e/} pour vivre dans la cour d'un des seigneurs du pays. Là, vos premières leçons étaient d'apprendre l'humilité, en attendant les ordres des seigneurs et des dames de la maison. Mais en observant leurs parties  d'échecs, leur bavardage, et même leurs poésies relatant les faits d'entant, glorieux et romanesques, vous avez rapidement beaucoup appris sur le monde des adultes, leurs conflits et concurrence. Vous avez également beaucoup appris des jeux violents des autres enfants, qui se battaient pour un rien avec des bâtons en imitant le maniement des épées de leurs aînés.
qstr_As_a_{reg3?girl:boy}_growing_ou|En tant que {reg3? fille: fils} sorti{e/} de l'enfance, vous devenez apprenti{e/}  chez un riche marchand, apprenant tout sur le commerce au cours des années passées à travailler dans le magasin ou en échangeant avec les caravanes. Vous êtes vite devenu{e/} habile dans l'art d'acheter à bas prix, et vendre cher, tout en laissant le client penser qu'il avait fait une très bonne affaire.
qstr_As_a_{reg3?girl:boy}_growing_out|En tant que {reg3? fille: fils} sorti{e/} de l'enfance, vous parcourez à dos de cheval les grandes steppes, apprenant les meilleures piste à travers les prairies et le désert. Même si parfois vous avez eu faim, vous êtes devenu un chasseur habile et un pisteur hors pair de ce pays. Votre corps a commencé à s'endurcir avec des muscles saillants parce que vous avez grandi comme {un/un} nomade.
qstr_As_a_{reg3?girl:boy}_growing_out_|{reg3?Adolescente:Adolescent}, on vous envoya vivre à la cour d'un noble de la région. Là-bas vos premières leçons de vie vous enseignèrent l'humilité, en servant les seigneurs et les dames du logis. Mais par le biais de leurs parties d'échec, leurs commérages et même le récit de leurs exploits et de leurs amours courtoises, vous avez rapidement commencé à comprendre le monde des adultes, fait de conflits et de compétitions. Vous avez également découvert la brutalité des jeux auxquels s'adonnaient les autres enfants, consistant à se battre mutuellement avec des bâtons à l'image des épées de leurs ainés.
qstr_As_a_{reg3?girl:boy}_growing_out_o|{reg3?Adolescente:Adolescent}, vous chevauchiez dans les immenses plaines sur votre propre cheval, apprenant à dompter ces étendues sauvages et désertiques. Quoiqu'ayant parfois été en proie à la faim, vous êtes devenu un chasseur particulièrement habile et doué pour retrouver votre chemin dans ces contrées sans repères.  Votre musculature commença à se développer et votre corps à s'endurcir alors que vous entriez peu à peu dans la vie de nomade. 
qstr_Though_the_distinction_felt_sudden_to_you|Sans que vous y prêtiez attention, la vie avait fait de vous {reg3?une femme : un homme }, et le monde entier a semblé changer autour de vous. Vous êtes devenu un  étudiant à l'université de l'une des plus grandes villes, vous y avez étudié la théologie, la philosophie et la médecine. Mais votre expérience ne se résume pas aux cours des amphithéâtres. Vous ne suiviez pas vos compagnons quand ils parcouraient les rues à la recherche de vin, de femmes, et d'un bon combat. Cependant, vous avez certainement été en mesure d'observer comment se fait une fracture de la mâchoire, ou comment un citadin en colère peut être persuadé de déposer son baton et accepter une compensation en espèces pour éviter la destruction de sa boutique.
qstr_Though_the_distinction_felt_sudden_to_you_|Sans que vous y prêtiez particulièrement attention, la vie avait fait de vous {s13}, le monde environnant vous sembla alors différent. L'appel de l'aventure fut le plus fort et vous avez commencé à voyager de village en village, achetant et vendant tout ce que vous trouviez. Vous ne meniez pas une existence particulièrement prospère mais vous étiez passé maître dans l'art d'escroquer même les plus indécrottables avares. Vous vous sentiez de plus en plus capable de vous lancer dans la grande aventure du commerce et même de monter votre propre empire.
qstr_Though_the_distinction_felt_sudden_to_you_s|Sans que vous y prêtiez particulièrement attention, la vie avait fait de vous {s13}, le monde environnant vous sembla alors différent. Vous poursuiviez votre carrière de forgeron, transformant avec habileté le moindre morceau de métal en des objets aussi beaux qu'utiles. Petit à petit vous êtes {reg3?devenue:devenu} maître dans votre domaine et votre travail de qualité vous permit de vendre votre production aux meilleurs prix. La panse bien remplie, vous pouviez le soir chez vous au coin d'un bon feu de cheminée être fier de votre travail et de votre réputation grandissante.
qstr_Though_the_distinction_felt_sudden_to_you_so|Sans que vous y prêtiez particulièrement attention, la vie avait fait de vous {s13}, le monde environnant vous sembla alors différent. Le monde qui vous entourait vous paraissait complètement différent. La lutte désespérée des gens ordinaires pour leur subsistance ne vous contentait guère, c'est pourquoi vous avez investi les forêts du seigneur de la région, profitant de ses ressources abondantes sans vraiment vous soucier des lois en vigueur. Vous chassiez les cerfs, les sangliers et les oies pour revendre leur précieuse chair. Vous abattiez des arbres au nez et à la barbe des guetteurs pour les transformer en bois de chauffage et ainsi permettre à de nombreux foyers en proie aux froideurs hivernales de se chauffer. Tout cela en échange d'un peu d'argent, bien sûr.
qstr_Though_the_distinction_felt_sudden_to_you_som|Bien que cette distinction vous parut soudaine, la vie avait fait de vous {reg3?une femme:un homme}. Le monde qui vous entourait vous paraissait complètement différent. Vous vous trouviez dans l'université d'une grande ville où vous avez étudié la théologie, la philosophie et la médecine. Cependant, votre enseignement ne se limitait pas aux amphithéâtres. Il arrivait que vous vous joigniez à vos camarades, errant dans les ruelles en quête de vin, de femmes et de bonnes bagarres. Néanmoins, il vous arrivait aussi d'assister à des scènes de bris de mâchoires ou de constater qu'on pouvait persuader un citadin furieux de voir sa boutique détruite de déposer les armes et d'accepter en contrepartie une compensation pécuniaire.
qstr_Though_the_distinction_felt_sudden_to_you_some|Bien que cette distinction vous parut soudaine, la vie avait fait de vous {reg3?une femme:un homme}. Le monde qui vous entourait vous paraissait complètement différent. Vous vous trouviez dans l'université de Oldtown,  où vous avez étudié la théologie, la philosophie et la médecine.  Cependant, votre enseignement ne se limitait pas aux amphithéâtres.  Il arrivait que vous vous joigniez à vos camarades, errant dans les ruelles en quête de vin, de femmes et de bonnes bagarres.                               Néanmoins, il vous arrivait aussi d'assister à des scènes de bris de mâchoires  ou de constater qu'on pouvait persuader un citadin furieux de voir sa boutique détruite de déposer les armes et d'accepter en contrepartie une compensation pécuniaire.
qstr_Though_the_distinction_felt_sudden_to_you_somew|Bien que cette distinction vous parut soudaine, la vie avait fait de vous un {s13}. Le monde qui vous entourait vous paraissait complètement différent. Entendant l'appel de la route qui s'ouvrait devant vous, vous avez voyagé de villages en villages, achetant et vendant ce que vous pouviez. Vous ne meniez pas une existence particulièrement prospère mais vous étiez passé{/e} {maître/maîtresse} dans l'art d'escroquer même les plus indécrottables avares. Très vite, il vous apparut clair que vous seriez dans une position favorable pour commencer à bâtir votre propre empire commercial...
qstr_Only_you_know_exactly_what_caus|Il n'y a que vous qui sachiez pourquoi vous avez abandonné votre ancienne vie et êtes {reg3?devenue une aventurière:devenu un aventurier}. Cela dit, quitter tout ce que vous aviez ne fut pas un choix difficile, vu la colère qui brûle en vous. Vous voulez la vengeance. Vous voulez la justice. Certaines blessures ne peuvent guérir qu'en faisant couler le sang.
qstr_Only_you_know_exactly_what_cause|Il n'y a que vous qui sachiez pourquoi vous avez abandonné votre ancienne vie et êtes {reg3?devenue une aventurière:devenu un aventurier}. Tout ce que vous savez, c'est que vous ne supportiez plus de rester en ces lieux de rester dans ces lieux hantés par les souvenirs d'êtres tant aimés et tant regrettés. Peut-être votre nouvelle vie vous permettra-t-elle d'oublier, ou d'honorer, le nom que vous ne pouvez même plus prononcer...
qstr_Only_you_know_exactly_what_caused|Il n'y a que vous qui sachiez pourquoi vous avez abandonné votre ancienne vie et êtes {reg3?devenue une aventurière:devenu un aventurier}. Vous ne vous souvenez plus trop bien à partir de quel moment votre maison est devenue trop petite pour vous, ni quand votre quotidien vous a semblé insupportable. Votre soif de découverte fut la plus forte. En quête de grands espaces, de nouvelles découvertes, de nouveaux horizons, vous ne pouviez plus rester en place. Vous partîtes sans même un regard derrière vous...
qstr_Only_you_know_exactly_what_caused_|Il n'y a que vous qui sachiez pourquoi vous avez abandonné votre ancienne vie et êtes {reg3?devenue une aventurière:devenu un aventurier}. Cependant, vous savez que vous ne pouvez pas faire marche arrière. Il n'existe pas d'endroit où vous puissiez revenir. Votre vie d'antan n'est plus. Désormais, vous devrez affronter par vous-même le monde dans son immensité, solitaire dans l'échec comme dans la gloire...
qstr_Only_you_know_exactly_what_caused_y|Il n'y a que vous qui sachiez pourquoi vous avez abandonné votre ancienne vie et êtes {reg3?devenue une aventurière:devenu un aventurier}. Mais aux yeux de tous, seul compte pour vous l'appât du gain. Vous voulez tout, la richesse, le pouvoir et les honneurs. Vous voulez que l'on s'empresse de vous obéir, que l'on connaisse votre nom et que l'on tremble rien qu'en le prononçant. Vous voulez tout, et rien ne vous arrêtera...
qstr_Back_to_the_beginnin|Retour au début...
qstr_View_next_segment...|Suivant...
qstr_^No_food:___{reg7}|^Pas de nourriture : -{reg7}
qstr_^Wage_debt:___{reg6}|^Solde non versée : -{reg6}
qstr_Current_force_morale|Le moral du groupe est de {reg5}.^Modificateurs du moral du groupe :^^Moral de base :  +50^Taille du groupe : {s2}{reg1}^Commandement : {s3}{reg2}^Variété de la nourriture : {s4}{reg3}{s5}{s6}^Évènements récents : {s7}{reg4}^TOTAL : {reg5}^^Variation moral : {s8}{reg8}^Moral modifié : {reg10}^^^
qstr_{s1}Extra_morale_for|{s1}Moral spécial pour les troupes du {s9} : {reg6}^
qstr_Appoint_next_marshal|Nommer le prochain maréchal
qstr_Award_{s12}_as_fief|Attribuer {s12} comme fief
qstr_No_one|Aucun
qstr_Selected_faction_is:|La faction sélectionnée est : {s10}^^{s9}
qstr_You_are_currently_re|Vous lisez actuellement {s8}.
qstr_You_are_not_reading_|Actuellement vous ne lisez aucun livre.
qstr_{s5}_and_{s6}|{s5} et {s6}
qstr_Your_estates_are:_{s|Vos fiefs sont : {s8}.^{s9}
qstr_Current_party_size_l|L'effectif maximal du groupe est actuellement de {reg5}.^Les facteurs influant sur l'effectif maximum du groupe sont :^^Effectif de base : +30^Commandement : {s2}{reg1}^Charisme : {s3}{reg2}^Renommée : {s4}{reg3}^^Seigneur : {s5}^Châteaux : {s6}^Maréchal : {s7}^Souverain : {s8}^TOTAL : {reg5}
qstr_Your_relation_with_t|Vos relations avec les factions sont :^{s2}
qstr_You_can_recruit_your|Vous pouvez maintenant recruter des prisonniers dans votre groupe.
qstr_You_need_to_wait_{re|Vous devez attendre {reg1} {reg2?heures:heure} pour recruter des prisonniers.
qstr_Return_to_your_forti|Retour aux fortifications.
qstr_Spend_{reg5}_hours_e|Nombre d'heures pour avoir votre camp retranché : {reg5}.
qstr__You_have_returned_t| Vous êtes de retour à une position fortifiée.
qstr__You_must_have_tools| Vous devez avoir des outils dans l'inventaire pour consolider votre campement.
qstr_Your_renown_has_incr|Renommée augmentée de 100. 
qstr_You_honor_has_increa|Honneur augmenté de 1 et est maintenant de {reg7}.
qstr_{reg1}_{s1}_{reg2?ac|{reg1} {s1} {reg2?acceptent:accepte} votre offre.
qstr_No_one_accepts_the_o|Personne n'accepte votre offre.
qstr_You_have_succeed_to_|Vous avez réussi à recruter des prisonniers {reg1} fois.
qstr_You_start_reading_{s|Vous commencez à lire {s2}. Vous le gardez près de vous afin d'en lire quelques pages à chaque fois que vous en aurez l'occasion.
qstr_You_flip_through_the|Après avoir lu quelques pages du livre, vous vous apercevez que malgré vos efforts vous n'y comprenez pas grand chose, et une violente migraine met un terme à la lecture.
qstr_Villagers|Villageois
qstr_You_have_encountered|{s1}, l'affrontement est inévitable.
qstr_You_have_engaged_{s1|Vous attaquez {s1} tandis qu'ils pillent {s3}.
qstr_You_were_caught_by_{|Vous avez été {attaqué/attaquée} par {s1} tandis que vos forces pillaient {s3}.
qstr_^^Current_Commander:|^^Commandant actuel : {s7}
qstr_{s4}^^The_troops_you|{s4}^^Les troupes sélectionnées sont prêtes à vous rejoindre dans la bataille.
qstr_{s4}^^Your_captains_|{s4}^^Vos capitaines s'occuperont des affectations de troupes.
qstr_{s4}^^Your_orders_ha|{s4}^^Vos ordres ont été envoyés à vos capitaines.
qstr_{s4}^^There_is_no_ta|{s4}^^Il n'y a pas de plan tactique de prévu.
qstr_All_your_troops_are_|Toutes vos troupes sont déjà assignées au combat.
qstr_You_were_victorious!|Vous êtes victorieux !
qstr_Battle_was_lost._You|Vous êtes {vaincu/vaincue}. Vos forces ont été écrasées.
qstr_Your_companions_carr|Vos compagnons vous traînent hors du champs de bataille.
