qstr_{reg61}.0{reg62}|{reg61}.0{reg62}
qstr_As_a_{reg3?girl:boy}_growing_|Essendo {reg3?una ragazza appena cresciuta:un ragazzo appena cresciuto}, cavalchi attraverso le grandi steppe con un tuo cavallo, imparando le strade da percorrere sull'erba e sul deserto. Anche se a volte patisci la fame, hai imparato l'arte della caccia e dell'esplorazione in queste terre selvagge. Diventi sempre più {reg3?muscolosa crescendo come una nomade:muscoloso crescendo come un nomade}.
qstr_{reg3?woman:man}|{reg3?donna:uomo}
qstr_{reg3?girl:boy}|{reg3?ragazza:ragazzo}
; qstr_As_a_{s12}_growing_o|As a {s12} growing out of childhood, you attached yourself to a troupe of wandering entertainers, going from town to town setting up mummer's shows. It was a life of hard work, selling, begging and stealing your living from the townsfolk who flocked to watch your antics. Over time you became a performer well capable of attracting a crowd.
; qstr_As_a_{s12}_growing_ou|As a {s12} growing out of childhood, you spent much of your life at court, inserting yourself into the tightly-knit circles of nobility.  With the years you became more and more involved with the politics and intrigue demanded of a high-born {s13}.  You could not afford to remain a stranger to backstabbing and political violence, even if you wanted to.
; qstr_As_a_{s12}_growing_out|As a {s12} growing out of childhood, you were trained and educated to perform the duties and wield the rights of a noble landowner. The managing of taxes and rents were equally important in your education as diplomacy and even personal defence. You learned everything you needed to become a lord of your own hall.
; qstr_As_a_{s12}_growing_out_|As a {s12} growing out of childhood, you were trained and educated to the duties of a noble {s13}. You learned much about the household arts, but even more about diplomacy and decorum, and all the things that a future husband might choose to speak of.  Truly, you became every inch as shrewd as any lord, though it would be rude to admit it aloud.
; qstr_As_a_{s12}_growing_out_o|As a {s12} growing out of childhood, you became a novice in the faith, the lowest rank on the way to obtaining the rank of Most Devout. Years of rigorous learning and hard work followed. You were one of several novices, performing most of the menial labour in the sept in addition to being trained for more holy tasks.  When you where on the verge of adulthood you were allowed to conduct your first service. After that you were no longer a novice {s12}, but a {s13} waiting to take your vows into the service of the Gods.
qstr_{s1}^^_You_started_to|{s1}^^  Hai cominciato a conoscere il mondo da quando hai imparato a camminare e parlare. Hai passato la tua giovane età a {s2}. {s3}
qstr_Though_the_distinction_felt|Anche se noti il cambiamento all'improvviso, in qualche modo sei {reg3?diventata una donna:diventato un uomo}, e il mondo intero sembra cambiare intorno a te. Facendo esperienza come aiutante di campo per un nobile di corte, hai fatto pratica per ore con le armi, imparando come infliggere colpi brutali ed efficaci come anche ad incassarli. Il tuo lord ha stabilito l'addestramento che devi seguire, compiacendo in questo modo coloro che un giorno potrebbero diventare tuoi vassalli. Ma oltre ad aver imparato gli ideali cavallereschi, hai imparato anche il lato meno incoraggiante... Vecchie storie di guerrieri e di spietate potenze politiche, di uomini che hanno utilizzato sia l'astuzia che il valore per raggiungere i propri scopi.
qstr_{reg3?daughter:man}|{reg3?figlia:figlio}
; qstr_Though_the_distinction_felt_|Though the distinction felt sudden to you, somewhere along the way you had become a {s13}, and the whole world seemed to change around you.  You left your old life behind to travel the roads as a mercenary, a bravo, guarding caravans for coppers or bashing in heads for silvers. You became a {s14} of the open road, working with bandits as often as against.  Going from fight to fight, you grew experienced at battle, and you learned what it was to kill.
; qstr_Though_the_distinction_felt_s|Though the distinction felt sudden to you, somewhere along the way you had become a {s13}, and the whole world seemed to change around you.  You signed on with a sellsword company and travelled far from your home. The life you found was rough and ready, marching to the beat of strange drums and learning unusual ways of fighting.  There were men who taught you how to wield any weapon you desired, and plenty of battles to hone your skills.  You were one of the charmed few who survived through every campaign in which you marched.
qstr_Though_the_distinction_felt_su|Anche se noti il cambiamento all'improvviso, in qualche modo sei diventata un{reg3?a donna: uomo}, e il mondo intero sembra cambiare intorno a te. Ti unisci all'esclusivo circolo delle donne di corte, fra mogli e amanti di nobili e ragazze in cerca di marito. Anche questo è un ambiente difficile, con chi trama per porsi in risalto e chi contende per farsi adocchiare da uomini disponibili a corte. Presto comprendi come volgere queste situazioni a tuo vantaggio. Ti rendi conto dell'influenza che puoi avere, ma solo se ti muovi con discrezione.
qstr_Though_the_distinction_felt_sud|Anche se noti il cambiamento all'improvviso, in qualche modo divieni {reg3?una donna:un uomo}, e il mondo intero sembra cambiare intorno a te. Parti senza nulla eccetto le cose che riesci a portare con te e la tua stessa voce. La tua è un'esistenza piena di stenti, con molte notti a patire la fame, mentre la gente non apprezza come suoni, ma riesci a sopravvivere solo con la tua musica. Con gli anni hai acquisito abilità nel suonare nelle taverne alle folle ubriache, e ancora più abile nel parlare agli astanti di tutto ciò che desideri dipingere col racconto.
qstr_Though_the_distinction_felt_sudd|Anche se noti il cambiamento all'improvviso, in qualche modo sei {reg3?diventata una donna:diventato un uomo}, e il mondo intero sembra cambiare intorno a te. Studi in una grande città, occupandoti di economia, filosofia e medicina. Ma non tutte le lezioni vengono impartite in aula. Non frequenti buone amicizie, ti aggreghi a gente che cerca compagnia, vino e una rissa. Comunque, sai mettere a posto una mandibola rotta, o persuadere un cittadino arrabbiato ad accettare un rimborso dei danni, piuttosto che ricorrere alla violenza.
qstr_Though_the_distinction_felt_sudde|Anche se noti il cambiamento all'improvviso, in qualche modo sei {reg3?diventata una donna:diventato un uomo}, e il mondo intero sembra cambiare intorno a te. Ascoltando il richiamo alla libertà, viaggi di villaggio in villaggio comprando e vendendo quello che puoi. Non è un'esistenza ricca, ma diventi abile nel contrattare, anche con i vecchi più avari, ottenendo buoni prezzi. Presto, lo senti, potresti iniziare a creare il tuo impero commerciale...
qstr_Though_the_distinction_felt_sudden|Anche se noti il cambiamento all'improvviso, in qualche modo sei {reg3?diventata una donna:diventato un uomo}, e il mondo intero sembra cambiare intorno a te. Hai abbracciato la carriera del fabbro. Crei oggetti utili e belli da vedere da del semplice metallo. Con il passare del tempo diventi abile nel tuo campo, e il buon lavoro inizia a dare i suoi buoni frutti. Con la pancia piena e ceppi nel tuo camino, puoi nutrire orgoglio per il tuo lavoro e per la tua crescente reputazione.
qstr_Though_the_distinction_felt_sudden_|Anche se noti il cambiamento all'improvviso, in qualche modo sei {reg3?diventata una donna:diventato un uomo}, e il mondo intero sembra cambiare intorno a te. Hai provato insoddisfazione, nella disperata ricerca di denaro, notando le vicine foreste del lord, hai deciso di approfittare dell'abbondanza delle stesse, sia dannata la legge. Hai cacciato cervi, cinghiali e oche vendendo le preziose carni in nero. Hai abbattuto alberi sotto il naso delle guardie convertendoli in legna da ardere usata nelle case fredde durante l'inverno. Tutto per poco argento, naturalmente.
; qstr_Though_the_distinction_felt_sudden_t|Though the distinction felt sudden to you, somewhere along the way you had become a {s13}, and the whole world seemed to change around you.  You packed your few belongings and went out into the world to spread the faith of the Seven. You preached to anyone who would listen, and impressed many with the passion of your sermons. Though you had taken a vow to remain in poverty through your itinerant years, you never lacked for food, drink or shelter; the hospitality of the peasantry was always generous to a rising {s13} of the Gods.
; qstr_Though_the_distinction_felt_sudden_to|Though the distinction felt sudden to you, somewhere along the way you had become a {reg3?woman:man}, relying upon your quick thinking and even quicker reflexes to get you through each day.  Dissatisfied with a simple life of laboring for coin, you took to your local streets intent on helping yourself to what you needed in order to survive.  You shun the standard laws of man and have chosen to live by whatever rules allow you to avoid the headsman's block.
; qstr_Though_the_distinction_felt_sudden_to_|Though the distinction felt sudden to you, somewhere along the way you had become a {s13}, and the whole world seemed to change around you. You earned applause and silver in brutal contests against men and beasts and grew to crave both rewards. Drunk on the bloodlust of the cheering crowd, you learned to tease the opponent and draw out your fight before eventually seizing victory with savage flair. Your agile moves and flamboyant presence mark you as both warrior and artist.
qstr_an_outlaw|un fuorilegge
; qstr_Though_the_distinction_felt_sudden_to_y|Though the distinction felt sudden to you, somewhere along the way you had become a {s13}, and with that change came understanding that the strong have the right to take from the weak. You became part of a band of robbers and grew adept at the art of ambush. You learned how to wield, with some facility, whatever weapon your prey bequeathed to you. When times were good, you caroused and feasted like a king. When pickings were slim, you lived off the land or perfomed quick raids on small villages. You prided yourself on your adaptability and capacity for violence.
qstr_a_slaver|una schiavista
; qstr_Though_the_distinction_felt_sudden_to_yo|Though the distinction felt sudden to you, somewhere along the way you had become a {s13}, and the whole world seemed to change around you. By some strange twist of fate you joined a slave caravan as a guard and slowly grew competent at watching over crafty human cattle on long journeys across the face of Essos. Every so often, you had to raid isolated villages or chase down new livestock, and through these experiences grew accustomed to the blunt language of club and stick. Though your profession is tolerated, it is not particularly respectable, and so you became inured also to suspicion and derision.
qstr_Only_you_know_exactly_wha|Solo tu sai esattamente cosa ti ha spinto a cambiare vita e diventare una persona dedita all'avventura. Tuttavia, andarsene non era una scelta difficile, con la rabbia che ardeva intensamente nel tuo cuore. Vuoi vendetta. Vuoi giustizia. Quello che ti è stato fatto non può essere dimenticato, e questi debiti possono essere pagati solo col sangue...
qstr_Only_you_know_exactly_what|Solo tu sai esattamente cosa ti ha spinto a cambiare vita e diventare una persona dedita all'avventura. Tutto ciò che puoi dire è che non potresti sopportare di restare, non con i ricordi di quella persona che hai amato così da vicino e così dolorosamente. Forse la tua nuova vita ti permetterà di dimenticare, o l'onore del tuo nome ti solleverà da ciò che non potevi più sopportare di sentire dentro di te...
qstr_Only_you_know_exactly_what_|Solo tu sai esattamente cosa ti ha spinto a cambiare vita e diventare una persona dedita all'avventura. Non hai nemmeno la consapevolezza di quando la tua casa è diventata una prigione, di quando i tuoi parenti ti sono sembrati banali, ma i tuoi sogni di partire ti hanno fatto maturare la scelta di cambiare la tua vecchia vita. Sia che desideri di raggiungere qualche posto lontano o strade aperte e libertà di viaggiare senza meta, non puoi più sopportare di restare sempre nello stesso posto. Hai deciso di partire e non hai mai volto lo sguardo alle tue spalle...
qstr_Only_you_know_exactly_what_c|Solo tu sai esattamente cosa ti ha spinto a cambiare vita e diventare una persona dedita all'avventura. Comunque, sai di non poter tornare indietro. Non troverai niente di meglio se tornerai. Qualunque cosa avessi, adesso non c'è più, e devi affrontare il fatto che sei fuori, nel vastissimo mondo in balia di te stesso...
qstr_Only_you_know_exactly_what_ca|Solo tu sai esattamente cosa ti ha spinto a cambiare vita e diventare una persona dedita all'avventura. Per tutti appare evidente come tu tragga motivazione soltanto dal guadagno personale. Vuoi avere ricchezza, potere, rispetto, timore di te. Vuoi essere l'unica persona per la quale gli altri sentano la fretta di obbedire. Vuoi che la gente conosca il tuo nome, e che tremi quando viene pronunciato. Tu vuoi tutto, e non ti lascerai fermare da nessuno per averlo...
; qstr_Only_you_know_exactly_what_cau|Only you know exactly what caused you to give up your old life and become an adventurer.  Regardless, the intense faith burning in your soul would not let you find peace in any single place.  There were others in the world, souls to be washed in the light of God. Now you preach wherever you go, seeking to bring salvation and revelation to the masses, be they faithful or pagan. They will all know the glory of God by the time you're done...
qstr_a_sense_of_duty|un senso del dovere
; qstr_As_war_begins_to_tea|As war begins to tear the land apart and many march off to war the desire to join them becomes ever pressing.  As a {s13} of honor you feel duty bound to join the armies of your land and protect the region you call home.
qstr_{s1}^^_But_soon_every|{s1}^^ Ma presto le cose cambiano ancora, e decidi di mettere in gioco la tua vita verso l'avventura. Cosa ti ha spinto a questa decisione {s2}. {s3}
; qstr_^{s1}^^_As_a_{s3}_{s|^{s1}^^ As a {s3} {s2}. You {s4}
; qstr_ERROR:_No_valid_fact|ERROR: No valid faction designated.
; qstr_Equipment_will_be_de|Equipment will be determined by faction {s32} starting at slot {reg31}.
; qstr_DEBUG__CCP_:_The_play|DEBUG (CCP): The player has bene given a smithy in the town of {s31}.
; qstr_DEBUG__CCP_:_The_playe|DEBUG (CCP): The player has bene given {reg31} acres of land in the town of {s31}.
qstr_You_got_{reg1}_extra|Hai ricevuto {reg1} di esperienza supplementare a causa della tua intelligenza.
; qstr_You_got_{reg1}_weapo|You got {reg1} weapon {reg2?points:point}.
qstr_{reg3?{s1}_s_profici|{reg3?competenza di {s1} in {s2} è migliorata da {reg2} a {reg1}.:{s1} competenza {s2} ha raggiunto {reg1}.}
qstr_You_got_keys_of_dung|Prendi le chiavi della prigione.
qstr_Go_near_the_chest_an|Andate vicino alla cassa e tenete premuto il pulsante destro del mouse per un po', a questo punto potrete depositare o prelevare denaro dalla cassa.
qstr_You_have_been_knocke|Sei stato messo fuori combattimento dai nemici. Guarda i tuoi uomini che continuano la battaglia senza di te o premi il tasto Tab per ritirarti.
